"date","state","party","amt"
"2020-06-13","VT","R",1317
"2020-06-13","VA","D",4941
"2020-06-13","VA","R",13180
"2020-06-13","DC","D",1166
"2020-06-13","DC","R",1092
"2020-06-13","WA","D",6975
"2020-06-13","WA","R",13109
"2020-06-13","WV","D",568
"2020-06-13","WV","R",4035
"2020-06-13","WI","D",2860
"2020-06-13","WI","R",8512
"2020-06-13","WY","D",197
"2020-06-13","WY","R",1866
"2020-06-14","AL","D",1300
"2020-06-14","AL","R",4869
"2020-06-14","AK","D",409
"2020-06-14","AK","R",1289
"2020-06-14","AZ","D",4220
"2020-06-14","AZ","R",6499
"2020-06-14","AR","D",958
"2020-06-14","AR","R",3169
"2020-06-14","CA","D",30353
"2020-06-14","CA","R",17335
"2020-06-14","CO","D",4640
"2020-06-14","CO","R",3866
"2020-06-14","CT","D",2628
"2020-06-14","CT","R",2134
"2020-06-14","DE","D",696
"2020-06-14","DE","R",1180
"2020-06-14","FL","D",10809
"2020-06-14","FL","R",24104
"2020-06-14","GA","D",4564
"2020-06-14","GA","R",9343
"2020-06-14","HI","D",729
"2020-06-14","HI","R",1378
"2020-06-14","ID","D",802
"2020-06-14","ID","R",2040
"2020-06-14","IL","D",6399
"2020-06-14","IL","R",6575
"2020-06-14","IN","D",2471
"2020-06-14","IN","R",5300
"2020-06-14","IA","D",1446
"2020-06-14","IA","R",2706
"2020-06-14","KS","D",1358
"2020-06-14","KS","R",2562
"2020-06-14","KY","D",1676
"2020-06-14","KY","R",3957
"2020-06-14","LA","D",1181
"2020-06-14","LA","R",3832
"2020-06-14","ME","D",1220
"2020-06-14","ME","R",1652
"2020-06-14","MD","D",4131
"2020-06-14","MD","R",2952
"2020-06-14","MA","D",6258
"2020-06-14","MA","R",3404
"2020-06-14","MI","D",5060
"2020-06-14","MI","R",8572
"2020-06-14","MN","D",3291
"2020-06-14","MN","R",3880
"2020-06-14","MS","D",530
"2020-06-14","MS","R",2942
"2020-06-14","MO","D",2670
"2020-06-14","MO","R",4870
"2020-06-14","MT","D",604
"2020-06-14","MT","R",1506
"2020-06-14","NE","D",775
"2020-06-14","NE","R",1846
"2020-06-14","NV","D",1466
"2020-06-14","NV","R",2972
"2020-06-14","NH","D",1086
"2020-06-14","NH","R",1530
"2020-06-14","NJ","D",4712
"2020-06-14","NJ","R",4688
"2020-06-14","NM","D",1293
"2020-06-14","NM","R",2045
"2020-06-14","NY","D",13644
"2020-06-14","NY","R",9445
"2020-06-14","NC","D",5435
"2020-06-14","NC","R",8852
"2020-06-14","ND","D",205
"2020-06-14","ND","R",1231
"2020-06-14","OH","D",5289
"2020-06-14","OH","R",9413
"2020-06-14","OK","D",1357
"2020-06-14","OK","R",4315
"2020-06-14","OR","D",4693
"2020-06-14","OR","R",3234
"2020-06-14","PA","D",6917
"2020-06-14","PA","R",9805
"2020-06-14","RI","D",761
"2020-06-14","RI","R",1135
"2020-06-14","SC","D",1991
"2020-06-14","SC","R",4584
"2020-06-14","SD","D",258
"2020-06-14","SD","R",1209
"2020-06-14","TN","D",2549
"2020-06-14","TN","R",6084
"2020-06-14","TX","D",10451
"2020-06-14","TX","R",22982
"2020-06-14","UT","D",1424
"2020-06-14","UT","R",2301
"2020-06-14","VT","D",836
"2020-06-14","VT","R",1030
"2020-06-14","VA","D",4934
"2020-06-14","VA","R",5722
"2020-06-14","DC","D",1185
"2020-06-14","DC","R",1000
"2020-06-14","WA","D",7499
"2020-06-14","WA","R",5508
"2020-06-14","WV","D",574
"2020-06-14","WV","R",2181
"2020-06-14","WI","D",2747
"2020-06-14","WI","R",3942
"2020-06-14","WY","D",211
"2020-06-14","WY","R",1170
"2020-06-15","AL","D",1153
"2020-06-15","AL","R",4531
"2020-06-15","AK","D",334
"2020-06-15","AK","R",1306
"2020-06-15","AZ","D",3557
"2020-06-15","AZ","R",7355
"2020-06-15","AR","D",839
"2020-06-15","AR","R",3357
"2020-06-15","CA","D",24401
"2020-06-15","CA","R",20660
"2020-06-15","CO","D",4017
"2020-06-15","CO","R",4175
"2020-06-15","CT","D",2354
"2020-06-15","CT","R",2087
"2020-06-15","DE","D",617
"2020-06-15","DE","R",1253
"2020-06-15","FL","D",9578
"2020-06-15","FL","R",26250
"2020-06-15","GA","D",4259
"2020-06-15","GA","R",9535
"2020-06-15","HI","D",611
"2020-06-15","HI","R",1259
"2020-06-15","ID","D",670
"2020-06-15","ID","R",2037
"2020-06-15","IL","D",5695
"2020-06-15","IL","R",6259
"2020-06-15","IN","D",2167
"2020-06-15","IN","R",4766
"2020-06-15","IA","D",1251
"2020-06-15","IA","R",2668
"2020-06-15","KS","D",1185
"2020-06-15","KS","R",3186
"2020-06-15","KY","D",1552
"2020-06-15","KY","R",3700
"2020-06-15","LA","D",1043
"2020-06-15","LA","R",3822
"2020-06-15","ME","D",1049
"2020-06-15","ME","R",1587
"2020-06-15","MD","D",3788
"2020-06-15","MD","R",2959
"2020-06-15","MA","D",5653
"2020-06-15","MA","R",3115
"2020-06-15","MI","D",4562
"2020-06-15","MI","R",8672
"2020-06-15","MN","D",2836
"2020-06-15","MN","R",3987
"2020-06-15","MS","D",487
"2020-06-15","MS","R",2776
"2020-06-15","MO","D",2349
"2020-06-15","MO","R",5232
"2020-06-15","MT","D",548
"2020-06-15","MT","R",1620
"2020-06-15","NE","D",676
"2020-06-15","NE","R",1871
"2020-06-15","NV","D",1208
"2020-06-15","NV","R",3108
"2020-06-15","NH","D",995
"2020-06-15","NH","R",1647
"2020-06-15","NJ","D",4248
"2020-06-15","NJ","R",4615
"2020-06-15","NM","D",1054
"2020-06-15","NM","R",2137
"2020-06-15","NY","D",12508
"2020-06-15","NY","R",9231
"2020-06-15","NC","D",4921
"2020-06-15","NC","R",8910
"2020-06-15","ND","D",191
"2020-06-15","ND","R",1298
"2020-06-15","OH","D",4661
"2020-06-15","OH","R",9519
"2020-06-15","OK","D",1165
"2020-06-15","OK","R",9646
"2020-06-15","OR","D",3813
"2020-06-15","OR","R",3070
"2020-06-15","PA","D",6236
"2020-06-15","PA","R",10064
"2020-06-15","RI","D",667
"2020-06-15","RI","R",1195
"2020-06-15","SC","D",1833
"2020-06-15","SC","R",4398
"2020-06-15","SD","D",216
"2020-06-15","SD","R",1289
"2020-06-15","TN","D",2271
"2020-06-15","TN","R",5712
"2020-06-15","TX","D",9158
"2020-06-15","TX","R",24692
"2020-06-15","UT","D",1189
"2020-06-15","UT","R",2321
"2020-06-15","VT","D",730
"2020-06-15","VT","R",1100
"2020-06-15","VA","D",4431
"2020-06-15","VA","R",5459
"2020-06-15","DC","D",1101
"2020-06-15","DC","R",1100
"2020-06-15","WA","D",6132
"2020-06-15","WA","R",5158
"2020-06-15","WV","D",524
"2020-06-15","WV","R",2063
"2020-06-15","WI","D",2439
"2020-06-15","WI","R",3815
"2020-06-15","WY","D",187
"2020-06-15","WY","R",1246
"2020-06-16","AL","D",1312
"2020-06-16","AL","R",2520
"2020-06-16","AK","D",366
"2020-06-16","AK","R",1119
"2020-06-16","AZ","D",3853
"2020-06-16","AZ","R",3931
"2020-06-16","AR","D",956
"2020-06-16","AR","R",1728
"2020-06-16","CA","D",27555
"2020-06-16","CA","R",11366
"2020-06-16","CO","D",4382
"2020-06-16","CO","R",2467
"2020-06-16","CT","D",2441
"2020-06-16","CT","R",1564
"2020-06-16","DE","D",703
"2020-06-16","DE","R",1119
"2020-06-16","FL","D",9801
"2020-06-16","FL","R",12926
"2020-06-16","GA","D",4202
"2020-06-16","GA","R",4594
"2020-06-16","HI","D",625
"2020-06-16","HI","R",1140
"2020-06-16","ID","D",721
"2020-06-16","ID","R",1456
"2020-06-16","IL","D",6255
"2020-06-16","IL","R",3712
"2020-06-16","IN","D",2449
"2020-06-16","IN","R",2750
"2020-06-16","IA","D",1369
"2020-06-16","IA","R",1712
"2020-06-16","KS","D",1276
"2020-06-16","KS","R",1600
"2020-06-16","KY","D",1769
"2020-06-16","KY","R",2196
"2020-06-16","LA","D",1161
"2020-06-16","LA","R",2379
"2020-06-16","ME","D",1048
"2020-06-16","ME","R",1244
"2020-06-16","MD","D",3858
"2020-06-16","MD","R",1971
"2020-06-16","MA","D",5918
"2020-06-16","MA","R",2108
"2020-06-16","MI","D",4753
"2020-06-16","MI","R",4448
"2020-06-16","MN","D",3110
"2020-06-16","MN","R",2379
"2020-06-16","MS","D",556
"2020-06-16","MS","R",1678
"2020-06-16","MO","D",2620
"2020-06-16","MO","R",2596
"2020-06-16","MT","D",551
"2020-06-16","MT","R",1231
"2020-06-16","NE","D",735
"2020-06-16","NE","R",1369
"2020-06-16","NV","D",1347
"2020-06-16","NV","R",1921
"2020-06-16","NH","D",977
"2020-06-16","NH","R",1263
"2020-06-16","NJ","D",4634
"2020-06-16","NJ","R",3079
"2020-06-16","NM","D",1137
"2020-06-16","NM","R",1460
"2020-06-16","NY","D",13382
"2020-06-16","NY","R",5882
"2020-06-16","NC","D",5233
"2020-06-16","NC","R",4659
"2020-06-16","ND","D",203
"2020-06-16","ND","R",1108
"2020-06-16","OH","D",4974
"2020-06-16","OH","R",4876
"2020-06-16","OK","D",1337
"2020-06-16","OK","R",2190
"2020-06-16","OR","D",4034
"2020-06-16","OR","R",2070
"2020-06-16","PA","D",6611
"2020-06-16","PA","R",5161
"2020-06-16","RI","D",727
"2020-06-16","RI","R",1100
"2020-06-16","SC","D",1907
"2020-06-16","SC","R",2560
"2020-06-16","SD","D",266
"2020-06-16","SD","R",1106
"2020-06-16","TN","D",2455
"2020-06-16","TN","R",3113
"2020-06-16","TX","D",10193
"2020-06-16","TX","R",12586
"2020-06-16","UT","D",1346
"2020-06-16","UT","R",1621
"2020-06-16","VT","D",682
"2020-06-16","VT","R",1100
"2020-06-16","VA","D",4666
"2020-06-16","VA","R",3214
"2020-06-16","DC","D",1176
"2020-06-16","DC","R",1100
"2020-06-16","WA","D",6543
"2020-06-16","WA","R",3264
"2020-06-16","WV","D",591
"2020-06-16","WV","R",1408
"2020-06-16","WI","D",2541
"2020-06-16","WI","R",2152
"2020-06-16","WY","D",208
"2020-06-16","WY","R",1100
"2020-06-17","AL","D",1188
"2020-06-17","AL","R",5097
"2020-06-17","AK","D",362
"2020-06-17","AK","R",1497
"2020-06-17","AZ","D",3747
"2020-06-17","AZ","R",8482
"2020-06-17","AR","D",861
"2020-06-17","AR","R",3474
"2020-06-17","CA","D",25921
"2020-06-17","CA","R",26253
"2020-06-17","CO","D",4107
"2020-06-17","CO","R",5272
"2020-06-17","CT","D",2396
"2020-06-17","CT","R",2367
"2020-06-17","DE","D",687
"2020-06-17","DE","R",1332
"2020-06-17","FL","D",8949
"2020-06-17","FL","R",25140
"2020-06-17","GA","D",3852
"2020-06-17","GA","R",9585
"2020-06-17","HI","D",650
"2020-06-17","HI","R",1467
"2020-06-17","ID","D",690
"2020-06-17","ID","R",2550
"2020-06-17","IL","D",5901
"2020-06-17","IL","R",7883
"2020-06-17","IN","D",2257
"2020-06-17","IN","R",5480
"2020-06-17","IA","D",1278
"2020-06-17","IA","R",2873
"2020-06-17","KS","D",1193
"2020-06-17","KS","R",3160
"2020-06-17","KY","D",1658
"2020-06-17","KY","R",3957
"2020-06-17","LA","D",1053
"2020-06-17","LA","R",4510
"2020-06-17","ME","D",951
"2020-06-17","ME","R",1615
"2020-06-17","MD","D",3641
"2020-06-17","MD","R",3486
"2020-06-17","MA","D",5592
"2020-06-17","MA","R",3662
"2020-06-17","MI","D",4242
"2020-06-17","MI","R",8737
"2020-06-17","MN","D",3001
"2020-06-17","MN","R",4728
"2020-06-17","MS","D",483
"2020-06-17","MS","R",3137
"2020-06-17","MO","D",2420
"2020-06-17","MO","R",5648
"2020-06-17","MT","D",563
"2020-06-17","MT","R",1889
"2020-06-17","NE","D",695
"2020-06-17","NE","R",2118
"2020-06-17","NV","D",1222
"2020-06-17","NV","R",3638
"2020-06-17","NH","D",928
"2020-06-17","NH","R",1696
"2020-06-17","NJ","D",4560
"2020-06-17","NJ","R",5802
"2020-06-17","NM","D",1094
"2020-06-17","NM","R",2379
"2020-06-17","NY","D",12925
"2020-06-17","NY","R",11311
"2020-06-17","NC","D",4863
"2020-06-17","NC","R",9193
"2020-06-17","ND","D",184
"2020-06-17","ND","R",1390
"2020-06-17","OH","D",4625
"2020-06-17","OH","R",9701
"2020-06-17","OK","D",1223
"2020-06-17","OK","R",6360
"2020-06-17","OR","D",3901
"2020-06-17","OR","R",3993
"2020-06-17","PA","D",6297
"2020-06-17","PA","R",9906
"2020-06-17","RI","D",702
"2020-06-17","RI","R",1231
"2020-06-17","SC","D",1786
"2020-06-17","SC","R",5065
"2020-06-17","SD","D",241
"2020-06-17","SD","R",1380
"2020-06-17","TN","D",2274
"2020-06-17","TN","R",6564
"2020-06-17","TX","D",9540
"2020-06-17","TX","R",29167
"2020-06-17","UT","D",1345
"2020-06-17","UT","R",2975
"2020-06-17","VT","D",615
"2020-06-17","VT","R",1100
"2020-06-17","VA","D",4443
"2020-06-17","VA","R",6740
"2020-06-17","DC","D",1055
"2020-06-17","DC","R",1100
"2020-06-17","WA","D",6017
"2020-06-17","WA","R",7063
"2020-06-17","WV","D",531
"2020-06-17","WV","R",2103
"2020-06-17","WI","D",2353
"2020-06-17","WI","R",4065
"2020-06-17","WY","D",212
"2020-06-17","WY","R",1441
"2020-06-18","AL","D",1561
"2020-06-18","AL","R",5453
"2020-06-18","AK","D",472
"2020-06-18","AK","R",1455
"2020-06-18","AZ","D",5117
"2020-06-18","AZ","R",8376
"2020-06-18","AR","D",1160
"2020-06-18","AR","R",4056
"2020-06-18","CA","D",35607
"2020-06-18","CA","R",27083
"2020-06-18","CO","D",5028
"2020-06-18","CO","R",5244
"2020-06-18","CT","D",3178
"2020-06-18","CT","R",2560
"2020-06-18","DE","D",994
"2020-06-18","DE","R",1388
"2020-06-18","FL","D",12195
"2020-06-18","FL","R",27167
"2020-06-18","GA","D",5208
"2020-06-18","GA","R",10254
"2020-06-18","HI","D",832
"2020-06-18","HI","R",1478
"2020-06-18","ID","D",869
"2020-06-18","ID","R",2487
"2020-06-18","IL","D",8094
"2020-06-18","IL","R",8194
"2020-06-18","IN","D",3027
"2020-06-18","IN","R",5812
"2020-06-18","IA","D",1642
"2020-06-18","IA","R",3035
"2020-06-18","KS","D",1576
"2020-06-18","KS","R",3773
"2020-06-18","KY","D",2224
"2020-06-18","KY","R",4393
"2020-06-18","LA","D",1380
"2020-06-18","LA","R",4822
"2020-06-18","ME","D",1285
"2020-06-18","ME","R",1668
"2020-06-18","MD","D",5143
"2020-06-18","MD","R",3797
"2020-06-18","MA","D",7540
"2020-06-18","MA","R",4076
"2020-06-18","MI","D",5767
"2020-06-18","MI","R",9248
"2020-06-18","MN","D",4038
"2020-06-18","MN","R",4906
"2020-06-18","MS","D",660
"2020-06-18","MS","R",3246
"2020-06-18","MO","D",3175
"2020-06-18","MO","R",6372
"2020-06-18","MT","D",713
"2020-06-18","MT","R",1820
"2020-06-18","NE","D",885
"2020-06-18","NE","R",2177
"2020-06-18","NV","D",1622
"2020-06-18","NV","R",3629
"2020-06-18","NH","D",1263
"2020-06-18","NH","R",1741
"2020-06-18","NJ","D",6211
"2020-06-18","NJ","R",6552
"2020-06-18","NM","D",1502
"2020-06-18","NM","R",2378
"2020-06-18","NY","D",16639
"2020-06-18","NY","R",12643
"2020-06-18","NC","D",6275
"2020-06-18","NC","R",9842
"2020-06-18","ND","D",237
"2020-06-18","ND","R",1371
"2020-06-18","OH","D",6106
"2020-06-18","OH","R",10377
"2020-06-18","OK","D",1570
"2020-06-18","OK","R",10697
"2020-06-18","OR","D",4800
"2020-06-18","OR","R",3986
"2020-06-18","PA","D",8523
"2020-06-18","PA","R",10822
"2020-06-18","RI","D",922
"2020-06-18","RI","R",1288
"2020-06-18","SC","D",2287
"2020-06-18","SC","R",5284
"2020-06-18","SD","D",320
"2020-06-18","SD","R",1385
"2020-06-18","TN","D",2913
"2020-06-18","TN","R",6853
"2020-06-18","TX","D",12299
"2020-06-18","TX","R",29488
"2020-06-18","UT","D",1484
"2020-06-18","UT","R",3002
"2020-06-18","VT","D",817
"2020-06-18","VT","R",1100
"2020-06-18","VA","D",5975
"2020-06-18","VA","R",7150
"2020-06-18","DC","D",1533
"2020-06-18","DC","R",1100
"2020-06-18","WA","D",7926
"2020-06-18","WA","R",6843
"2020-06-18","WV","D",698
"2020-06-18","WV","R",2286
"2020-06-18","WI","D",3168
"2020-06-18","WI","R",4209
"2020-06-18","WY","D",253
"2020-06-18","WY","R",1409
"2020-06-19","AL","D",1893
"2020-06-19","AL","R",6438
"2020-06-19","AK","D",618
"2020-06-19","AK","R",1409
"2020-06-19","AZ","D",5686
"2020-06-19","AZ","R",9257
"2020-06-19","AR","D",1415
"2020-06-19","AR","R",4585
"2020-06-19","CA","D",39350
"2020-06-19","CA","R",28202
"2020-06-19","CO","D",5573
"2020-06-19","CO","R",5645
"2020-06-19","CT","D",3826
"2020-06-19","CT","R",2801
"2020-06-19","DE","D",1255
"2020-06-19","DE","R",1527
"2020-06-19","FL","D",14770
"2020-06-19","FL","R",31778
"2020-06-19","GA","D",6146
"2020-06-19","GA","R",12023
"2020-06-19","HI","D",981
"2020-06-19","HI","R",1482
"2020-06-19","ID","D",1009
"2020-06-19","ID","R",2506
"2020-06-19","IL","D",9392
"2020-06-19","IL","R",9425
"2020-06-19","IN","D",3465
"2020-06-19","IN","R",6907
"2020-06-19","IA","D",1926
"2020-06-19","IA","R",3455
"2020-06-19","KS","D",1864
"2020-06-19","KS","R",4007
"2020-06-19","KY","D",2655
"2020-06-19","KY","R",5386
"2020-06-19","LA","D",1754
"2020-06-19","LA","R",5734
"2020-06-19","ME","D",1571
"2020-06-19","ME","R",1791
"2020-06-19","MD","D",6112
"2020-06-19","MD","R",3998
"2020-06-19","MA","D",8804
"2020-06-19","MA","R",4448
"2020-06-19","MI","D",6585
"2020-06-19","MI","R",10999
"2020-06-19","MN","D",4807
"2020-06-19","MN","R",5846
"2020-06-19","MS","D",885
"2020-06-19","MS","R",3901
"2020-06-19","MO","D",3714
"2020-06-19","MO","R",7232
"2020-06-19","MT","D",839
"2020-06-19","MT","R",1856
"2020-06-19","NE","D",1097
"2020-06-19","NE","R",2307
"2020-06-19","NV","D",1894
"2020-06-19","NV","R",4075
"2020-06-19","NH","D",1513
"2020-06-19","NH","R",1907
"2020-06-19","NJ","D",7572
"2020-06-19","NJ","R",7073
"2020-06-19","NM","D",1776
"2020-06-19","NM","R",2657
"2020-06-19","NY","D",20379
"2020-06-19","NY","R",14640
"2020-06-19","NC","D",7299
"2020-06-19","NC","R",11398
"2020-06-19","ND","D",376
"2020-06-19","ND","R",1345
"2020-06-19","OH","D",7231
"2020-06-19","OH","R",12668
"2020-06-19","OK","D",1890
"2020-06-19","OK","R",10908
"2020-06-19","OR","D",5355
"2020-06-19","OR","R",4226
"2020-06-19","PA","D",10011
"2020-06-19","PA","R",12745
"2020-06-19","RI","D",1193
"2020-06-19","RI","R",1337
"2020-06-19","SC","D",2811
"2020-06-19","SC","R",5854
"2020-06-19","SD","D",439
"2020-06-19","SD","R",1503
"2020-06-19","TN","D",3458
"2020-06-19","TN","R",8022
"2020-06-19","TX","D",14131
"2020-06-19","TX","R",32216
"2020-06-19","UT","D",1726
"2020-06-19","UT","R",3217
"2020-06-19","VT","D",1029
"2020-06-19","VT","R",1167
"2020-06-19","VA","D",6935
"2020-06-19","VA","R",8023
"2020-06-19","DC","D",1972
"2020-06-19","DC","R",1011
"2020-06-19","WA","D",8490
"2020-06-19","WA","R",6902
"2020-06-19","WV","D",892
"2020-06-19","WV","R",2598
"2020-06-19","WI","D",3590
"2020-06-19","WI","R",4987
"2020-06-19","WY","D",359
"2020-06-19","WY","R",1355
"2020-06-20","AL","D",1534
"2020-06-20","AL","R",6557
"2020-06-20","AK","D",530
"2020-06-20","AK","R",1404
"2020-06-20","AZ","D",4737
"2020-06-20","AZ","R",9666
"2020-06-20","AR","D",1125
"2020-06-20","AR","R",4792
"2020-06-20","CA","D",32430
"2020-06-20","CA","R",29278
"2020-06-20","CO","D",4651
"2020-06-20","CO","R",6124
"2020-06-20","CT","D",3157
"2020-06-20","CT","R",2727
"2020-06-20","DE","D",1057
"2020-06-20","DE","R",1392
"2020-06-20","FL","D",12762
"2020-06-20","FL","R",33261
"2020-06-20","GA","D",5098
"2020-06-20","GA","R",13134
"2020-06-20","HI","D",850
"2020-06-20","HI","R",1468
"2020-06-20","ID","D",836
"2020-06-20","ID","R",2455
"2020-06-20","IL","D",7699
"2020-06-20","IL","R",9695
"2020-06-20","IN","D",2827
"2020-06-20","IN","R",7001
"2020-06-20","IA","D",1622
"2020-06-20","IA","R",3539
"2020-06-20","KS","D",1575
"2020-06-20","KS","R",4129
"2020-06-20","KY","D",2149
"2020-06-20","KY","R",5428
"2020-06-20","LA","D",1407
"2020-06-20","LA","R",5688
"2020-06-20","ME","D",1323
"2020-06-20","ME","R",2124
"2020-06-20","MD","D",5241
"2020-06-20","MD","R",4038
"2020-06-20","MA","D",7190
"2020-06-20","MA","R",4445
"2020-06-20","MI","D",5343
"2020-06-20","MI","R",11953
"2020-06-20","MN","D",3778
"2020-06-20","MN","R",5991
"2020-06-20","MS","D",709
"2020-06-20","MS","R",3841
"2020-06-20","MO","D",2949
"2020-06-20","MO","R",7603
"2020-06-20","MT","D",688
"2020-06-20","MT","R",1729
"2020-06-20","NE","D",881
"2020-06-20","NE","R",2259
"2020-06-20","NV","D",1599
"2020-06-20","NV","R",4139
"2020-06-20","NH","D",1256
"2020-06-20","NH","R",2002
"2020-06-20","NJ","D",6133
"2020-06-20","NJ","R",7086
"2020-06-20","NM","D",1469
"2020-06-20","NM","R",2676
"2020-06-20","NY","D",16939
"2020-06-20","NY","R",14338
"2020-06-20","NC","D",6381
"2020-06-20","NC","R",12180
"2020-06-20","ND","D",303
"2020-06-20","ND","R",1303
"2020-06-20","OH","D",5847
"2020-06-20","OH","R",13675
"2020-06-20","OK","D",1591
"2020-06-20","OK","R",12447
"2020-06-20","OR","D",4323
"2020-06-20","OR","R",4126
"2020-06-20","PA","D",8214
"2020-06-20","PA","R",13461
"2020-06-20","RI","D",969
"2020-06-20","RI","R",1281
"2020-06-20","SC","D",2299
"2020-06-20","SC","R",6086
"2020-06-20","SD","D",365
"2020-06-20","SD","R",1351
"2020-06-20","TN","D",2850
"2020-06-20","TN","R",8301
"2020-06-20","TX","D",11423
"2020-06-20","TX","R",34063
"2020-06-20","UT","D",1384
"2020-06-20","UT","R",3189
"2020-06-20","VT","D",869
"2020-06-20","VT","R",1001
"2020-06-20","VA","D",5859
"2020-06-20","VA","R",9099
"2020-06-20","DC","D",1744
"2020-06-20","DC","R",918
"2020-06-20","WA","D",7103
"2020-06-20","WA","R",7058
"2020-06-20","WV","D",743
"2020-06-20","WV","R",2665
"2020-06-20","WI","D",2939
"2020-06-20","WI","R",5361
"2020-06-20","WY","D",322
"2020-06-20","WY","R",1319
"2020-06-21","AL","D",1349
"2020-06-21","AL","R",6673
"2020-06-21","AK","D",466
"2020-06-21","AK","R",1293
"2020-06-21","AZ","D",5076
"2020-06-21","AZ","R",11306
"2020-06-21","AR","D",1024
"2020-06-21","AR","R",4834
"2020-06-21","CA","D",29774
"2020-06-21","CA","R",27705
"2020-06-21","CO","D",3956
"2020-06-21","CO","R",8113
"2020-06-21","CT","D",2845
"2020-06-21","CT","R",2789
"2020-06-21","DE","D",903
"2020-06-21","DE","R",1334
"2020-06-21","FL","D",12936
"2020-06-21","FL","R",41140
"2020-06-21","GA","D",4595
"2020-06-21","GA","R",17652
"2020-06-21","HI","D",717
"2020-06-21","HI","R",1365
"2020-06-21","ID","D",722
"2020-06-21","ID","R",2417
"2020-06-21","IL","D",7117
"2020-06-21","IL","R",9614
"2020-06-21","IN","D",2496
"2020-06-21","IN","R",7396
"2020-06-21","IA","D",1371
"2020-06-21","IA","R",4685
"2020-06-21","KS","D",1339
"2020-06-21","KS","R",4074
"2020-06-21","KY","D",1826
"2020-06-21","KY","R",5476
"2020-06-21","LA","D",1245
"2020-06-21","LA","R",5492
"2020-06-21","ME","D",1135
"2020-06-21","ME","R",3643
"2020-06-21","MD","D",4726
"2020-06-21","MD","R",4077
"2020-06-21","MA","D",6382
"2020-06-21","MA","R",4374
"2020-06-21","MI","D",5502
"2020-06-21","MI","R",18310
"2020-06-21","MN","D",3569
"2020-06-21","MN","R",8935
"2020-06-21","MS","D",661
"2020-06-21","MS","R",3835
"2020-06-21","MO","D",2719
"2020-06-21","MO","R",7622
"2020-06-21","MT","D",585
"2020-06-21","MT","R",1669
"2020-06-21","NE","D",784
"2020-06-21","NE","R",2194
"2020-06-21","NV","D",1443
"2020-06-21","NV","R",5485
"2020-06-21","NH","D",1080
"2020-06-21","NH","R",2796
"2020-06-21","NJ","D",5577
"2020-06-21","NJ","R",7014
"2020-06-21","NM","D",1304
